0.00180544881857207	0.00203043279145890	0.00179252985393243	0.00142587328378064	0.00118109302115908	0.000958824574481530	0.000827976402672524	0.000721961281690337	0.000490387039116387	0.000576209127444330	0.000532547731006742	0.000361651196032170	0.000437569174538622	0.000566615041740642	0.000434428455063807	0.000152462265589267	0.000944485255535733	0.000566251415628539	0.000186915887850467	0.000495785820525533	0.000321750321750322	0	0	0	0	0	0	0.00118906064209275	0	0	0	0	0	0	0	0.00284900284900285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00335205240820182	0.00658515165055157	0.00700111535915161	0.00648924617658593	0.00579448640202388	0.00536470588235294	0.00435543057032134	0.00433375707846990	0.00416026046848151	0.00392634714324398	0.00300721732157177	0.00426257459505541	0.00390167772142021	0.00361757105943152	0.00616438356164384	0.00362976406533575	0.00234192037470726	0.00292397660818713	0.00362976406533575	0.00222222222222222	0.00265251989389920	0	0.00366300366300366	0.00840336134453782	0.0141509433962264	0	0.00588235294117647	0.0132450331125828	0.00769230769230769	0	0	0	0	0.0111111111111111	0	0.0120481927710843	0	0.0144927536231884	0.0161290322580645	0	0.0377358490566038	0	0	0	0	0	0	0.0416666666666667	0	0	0	0	0	0	0	0	0	0	0.0625000000000000	0	0	0	0	0	0	0	0	0.125000000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00143610728440002	0.00265828200787066	0.00354456603562297	0.00418607869366668	0.00422743962003571	0.00488509157074483	0.00545038485541918	0.00520307525044653	0.00557139155221560	0.00541842263696568	0.00264462809917355	0.00690675875678342	0.00780141843971631	0.00581959262851600	0.00396301188903567	0.00173913043478261	0.00883002207505519	0.0131233595800525	0.00643086816720257	0.00400000000000000	0.0196078431372549	0.0113636363636364	0.00680272108843537	0.00800000000000000	0	0	0	0.0140845070422535	0	0	0	0.0227272727272727	0.0263157894736842	0	0	0	0.0434782608695652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00334465974614490	0.00661795089452330	0.00707440053283265	0.00666281078530605	0.00582028151345767	0.00532677729973366	0.00401294934916032	0.00326797385620915	0.00415692387633152	0.00381291306558210	0.00457142857142857	0.00300710770913067	0.00303260045489007	0.00203148806500762	0.00484429065743945	0.00451263537906137	0.00808314087759815	0.00592592592592593	0.00185873605947955	0.00231481481481481	0.00301204819277108	0.00732600732600733	0.00432900432900433	0	0.00653594771241830	0	0	0.00900900900900901	0	0	0.0235294117647059	0.0123456790123457	0	0.0303030303030303	0	0	0	0	0	0	0	0	0.0270270270270270	0	0	0.0312500000000000	0.0370370370370370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0769230769230769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00180582321927232	0.00220569746756000	0.00227847178340543	0.00233562916477006	0.00292240870824173	0.00315627405696690	0.00375201000536001	0.00406641816333446	0.00395927601809955	0.00427350427350427	0.00238095238095238	0.00473186119873817	0.00385356454720617	0	0.00544959128065395	0.00324675324675325	0.00392156862745098	0	0	0.00613496932515337	0.00684931506849315	0	0.00862068965517241	0	0.0105263157894737	0	0	0	0	0	0	0	0	0	0	0	0	0.0256410256410256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00174540184038774	0.00291038007320611	0.00306104276178016	0.00294038721257099	0.00284242983306898	0.00266169398370792	0.00274171206281535	0.00201677365404953	0.00248875084617529	0.00193574573043180	0.00207166062432318	0.00168173218414967	0.00171060575568525	0.00210437710437710	0.00255452937708784	0.00238536973230851	0.000351370344342937	0.000926354793886058	0.00182149362477231	0.00231124807395994	0.000979431929480901	0.00120918984280532	0.00299401197604790	0.00549450549450550	0	0.00277008310249308	0.00334448160535117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0370370370370370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00340983354324164	0.00659859696960520	0.00723754060276046	0.00632737391072529	0.00579790739825342	0.00488124418899501	0.00463839820648603	0.00354587067242602	0.00281925446381957	0.00457196909979505	0.00343013949233936	0.00197173841603681	0.00181488203266788	0.00563556668753914	0.00682593856655290	0.00568181818181818	0.00465116279069767	0.00395256916996047	0.00250000000000000	0.00312500000000000	0	0	0.0101522842639594	0.0118343195266272	0	0	0	0	0	0	0	0.0285714285714286	0	0	0.0185185185185185	0.0196078431372549	0	0	0	0	0.0303030303030303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00196638780038629	0.00221312273498595	0.00197371697420432	0.00164069314750903	0.00132248838465053	0.00106423628732290	0.000869603626385154	0.000839322753364527	0.000674243883644770	0.000553895300906843	0.000644278005959572	0.000706106284345931	0.000641613198900092	0.00106595602931379	0.000756143667296786	0.000660327522451136	0.000544761213001634	0.00171316691140480	0.000977517106549365	0	0.000540248514316586	0.00137174211248285	0.00249169435215947	0.00101832993890020	0	0	0.00167504187604690	0.00192307692307692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00337481549020468	0.00663391579694152	0.00723803149596006	0.00663154809398968	0.00565497494631353	0.00504198135099785	0.00491942981096994	0.00447964682204765	0.00392197337186500	0.00335035098915124	0.00308056872037915	0.00410958904109589	0.00480538202787122	0.00315656565656566	0.00169348010160881	0.00444444444444444	0.00730994152046784	0.00742115027829314	0.00229885057471264	0.00578034682080925	0.00694444444444444	0.0117647058823529	0	0.00602409638554217	0.0141843971631206	0	0.0169491525423729	0	0	0	0	0	0	0.0144927536231884	0	0.0156250000000000	0.0161290322580645	0	0	0	0.0208333333333333	0	0	0.0789473684210526	0	0	0	0	0	0	0	0.0625000000000000	0	0	0	0	0	0	0	0	0	0	0	0	0.125000000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00144382052915768	0.00255722780539764	0.00309849272824893	0.00322581371725367	0.00320760864091330	0.00303917649201170	0.00292652431281380	0.00291391993885545	0.00264736626823615	0.00263552177915772	0.00312474075712745	0.00289748612471433	0.00383661905324047	0.00232076253626191	0.00319634703196347	0.00326797385620915	0.00271455418667780	0.00431499460625674	0.00344946533287340	0.00613765892152565	0.00381679389312977	0.00200133422281521	0.00576131687242798	0.00295275590551181	0.00352112676056338	0.00280112044817927	0.00330033003300330	0	0.00681818181818182	0.00268817204301075	0.00299401197604790	0.00350877192982456	0	0.00476190476190476	0	0.0120481927710843	0	0.0153846153846154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
